date,MW,MSP,THRTEMP,YRHRPRS,RRHRPRS,YRHRTEMPT,RRHRTEMPT,MWD2,HHA11,HHA12,HHA13,HHA14,HHA31,HHA32,HHA33,HHA34,HHA51,HHA52,HHA53,HHA54,HHA71,HHA72,HHA73,HHA74,HHA81,HHA82,HHA83,HHA84,HNA01A,HNA01B,HNA02A,HNA02B,TOTALCOAL,TAF,O2,FWFLOW,A09M210SHH,LAE11,LAE12,LAE13,LAE14,LAE21,LAE22,LAE23,LAE24,coalMill,PAB10CT101,PAB10CT103
2016-03-29 08:45:00,809.8510000000001,25.3785,600.736,8.32189,2.15125,593.5740000000001,589.95,809.155,88,88,88,88,88,88,88,88,88,88,88,88,83,83,83,83,84,84,84,84,100,100,80,80,318.86400000000003,2878.02,2.9615400000000003,2127.54,2804.27,2.16728,2.35043,12.7289,11.8132,40.3236,43.1929,39.5299,43.6203,5,13.8719,24.3974
2016-03-29 08:46:00,819.273,25.7204,601.66,8.32189,2.15125,593.8969999999999,590.506,821.5980000000001,88,88,88,88,88,88,88,88,88,88,88,88,83,83,83,83,84,84,84,84,100,100,80,80,331.598,2935.97,2.73077,2174.96,2783.87,5.647130000000001,6.37973,18.8339,20.7265,40.1404,45.2076,39.4078,44.8413,5,13.8719,24.4231
2016-03-29 08:47:00,832.9780000000001,26.1783,603.186,8.32189,2.15125,594.937,591.725,836.916,88,88,88,88,88,88,88,88,88,88,88,88,83,83,83,83,84,84,84,84,100,100,80,80,334.005,2976.82,2.59615,2204.22,2761.59,5.46398,5.76923,23.2906,25.7936,37.8816,42.3993,37.2711,41.5446,5,13.8719,24.4747
2016-03-29 08:48:00,845.826,26.4591,604.488,8.32189,2.15125,596.05,592.999,851.919,88,88,88,88,88,88,88,88,88,88,88,88,83,83,83,83,84,84,84,84,100,100,80,80,338.278,3030.14,2.47436,2252.95,2752.37,3.93773,2.22833,24.3895,28.0525,33.9744,36.5385,32.7534,35.3785,5,13.8719,24.5778
2016-03-29 08:49:00,857.817,26.862,606.159,8.32189,2.15125,597.36,594.4169999999999,855.6560000000001,88,88,88,88,88,88,88,88,88,88,88,88,83,83,83,83,84,84,84,84,100,100,80,80,337.79,3059.3,2.3589700000000002,2281.83,2743.53,3.4493300000000002,2.22833,25.5495,34.5238,28.7851,32.0208,27.8083,31.044,5,13.8719,24.6809
2016-03-29 08:50:00,869.809,27.1551,606.859,8.32189,2.15125,598.508,595.7080000000001,869.155,88,88,88,88,88,88,88,88,88,88,88,88,83,83,83,83,84,84,84,84,100,100,80,80,340.842,3115.68,2.32051,2305.44,2728.72,5.09768,2.22833,25.0,37.5763,22.7411,25.3663,21.8864,24.0232,5,13.8719,24.8098
2016-03-29 08:51:00,875.804,27.5031,606.544,8.32189,2.15125,599.37,596.785,873.132,88,88,88,88,88,88,88,88,88,88,88,88,83,83,83,83,84,84,84,84,100,100,80,80,338.889,3117.97,2.28205,2333.58,2722.24,0.579976,2.22833,22.2527,41.3614,14.8046,18.6508,14.3162,17.674,5,13.8719,24.9645
2016-03-29 08:52:00,880.944,27.8694,605.2669999999999,8.32189,2.15125,599.818,597.7,878.029,88,88,88,88,88,88,88,88,88,88,88,88,83,83,83,83,84,84,84,84,100,100,80,80,335.10400000000004,3120.3,2.1987200000000002,2327.1,2717.85,0.579976,3.3882800000000004,22.1306,50.8242,9.73748,16.5751,9.06593,15.5983,5,13.8719,25.0676
2016-03-29 08:53:00,884.37,28.1685,603.678,8.32189,2.15125,600.375,598.67,883.029,88,88,88,88,88,88,88,88,88,88,88,88,83,83,83,83,84,84,84,84,100,100,80,80,331.64300000000003,3165.79,2.1987200000000002,2342.19,2709.13,0.579976,2.22833,17.3687,53.022,0.0,8.33333,0.641025,7.234430000000001,5,13.8719,25.1449
2016-03-29 08:54:00,890.365,28.4066,602.379,8.32189,2.15125,600.59,599.4590000000001,888.1339999999999,88,88,88,88,88,88,88,88,88,88,88,88,83,83,83,83,84,84,84,84,100,100,80,80,334.12699999999995,3177.8,2.2884599999999997,2347.37,2703.98,0.641025,2.22833,11.3248,50.7631,0.0,0.946277,0.518926,0.0,5,13.8719,25.248
2016-03-29 08:55:00,892.935,28.5775,600.797,8.32189,2.15125,600.806,599.7819999999999,893.03,88,88,88,88,88,88,88,88,88,88,88,88,83,83,83,83,84,84,84,84,100,100,80,80,336.691,3211.65,2.36538,2363.41,2702.48,0.641025,2.22833,4.97558,48.4432,0.0,0.946277,0.518926,0.0,5,13.8719,25.3254
2016-03-29 08:56:00,898.074,28.7485,599.217,8.32189,2.15125,600.806,600.124,898.0310000000001,88,88,88,88,88,88,88,88,88,88,88,88,83,83,83,83,84,84,84,84,100,100,80,80,338.523,3233.89,2.42308,2383.03,2699.13,0.641025,2.22833,0.396825,47.7106,0.0,0.8852270000000001,0.518926,0.0,5,13.8719,25.3769
2016-03-29 08:57:00,903.2130000000001,28.8584,596.865,9.322339999999999,2.15125,600.698,600.231,903.0319999999999,88,88,88,88,88,88,88,88,88,88,88,88,83,83,83,83,84,84,84,84,100,100,80,80,340.842,3293.73,2.5,2397.49,2697.29,0.641025,2.22833,0.335776,43.6203,0.0,0.8852270000000001,0.518926,0.0,5,13.8719,25.4543
2016-03-29 08:58:00,910.066,29.0293,594.559,9.322339999999999,2.15125,600.357,600.339,908.209,88,88,88,88,88,88,88,88,88,88,88,88,83,83,83,83,84,84,84,84,100,100,80,80,341.869,3322.86,2.6089700000000002,2408.45,2696.41,0.641025,2.22833,0.335776,32.7534,0.0,0.8852270000000001,0.518926,0.0,5,13.8719,25.5317
2016-03-29 08:59:00,916.061,29.1453,592.227,9.322339999999999,2.15125,600.034,600.339,918.216,88,88,88,88,88,88,88,88,88,88,88,88,83,83,83,83,84,84,84,84,100,100,80,80,352.80800000000005,3380.4,2.6891,2444.46,2698.72,0.641025,2.22833,0.335776,24.3284,0.0,0.8852270000000001,0.518926,0.0,5,13.8719,25.609
2016-03-29 09:00:00,925.4830000000001,29.2613,590.586,9.322339999999999,2.15125,599.9259999999999,600.321,924.541,88,88,88,88,88,88,88,88,88,88,88,88,83,83,83,83,84,84,84,84,100,100,80,80,356.349,3389.56,2.68269,2478.58,2701.73,0.641025,2.22833,0.335776,17.3687,0.0,0.8852270000000001,0.518926,0.0,5,13.8719,25.7122
2016-03-29 09:01:00,929.7660000000001,29.4322,589.276,9.322339999999999,2.15125,599.9259999999999,600.644,929.645,88,88,88,88,88,88,88,88,88,88,88,88,83,83,83,83,84,84,84,84,100,100,80,80,355.861,3426.17,2.69551,2498.85,2698.55,0.641025,2.22833,0.335776,5.21978,0.0,0.8852270000000001,0.518926,0.0,5,13.8719,25.7895
2016-03-29 09:02:00,933.192,29.6032,588.971,9.322339999999999,2.15125,600.141,600.878,934.5419999999999,88,88,88,88,88,88,88,88,88,88,88,88,83,83,83,83,84,84,84,84,100,100,80,80,353.907,3429.76,2.68269,2510.62,2698.15,0.641025,2.22833,0.335776,0.0,0.0,0.8852270000000001,0.518926,0.0,5,13.8719,25.8669
2016-03-29 09:03:00,938.331,29.7802,589.276,9.322339999999999,2.15125,600.464,601.308,939.543,88,88,88,88,88,88,88,88,88,88,88,88,83,83,83,83,84,84,84,84,100,100,80,80,355.495,3430.73,2.77885,2522.06,2694.73,0.641025,2.22833,0.335776,0.0,0.0,0.8852270000000001,0.518926,0.0,5,13.8719,25.9184
2016-03-29 09:04:00,944.327,29.9695,590.2090000000001,9.322339999999999,2.15125,600.68,601.775,944.544,88,88,88,88,88,88,88,88,88,88,88,88,83,83,83,83,84,84,84,84,100,100,80,80,356.105,3461.88,2.7660299999999998,2527.12,2695.43,0.641025,2.22833,0.335776,0.0,0.0,0.824176,0.518926,0.0,5,13.8719,25.97
2016-03-29 09:05:00,952.0360000000001,30.1465,591.465,9.322339999999999,2.15125,601.129,602.422,949.545,88,88,88,88,88,88,88,88,88,88,88,88,83,83,83,83,84,84,84,84,100,100,80,80,357.32599999999996,3486.37,2.63782,2538.67,2695.3,0.641025,2.22833,3.26618,0.0,0.0,0.824176,0.518926,0.0,5,13.8719,26.0732
2016-03-29 09:06:00,956.318,30.3358,592.73,9.322339999999999,2.15125,601.703,603.409,954.546,88,88,88,88,88,88,88,88,88,88,88,88,83,83,83,83,84,84,84,84,100,100,80,80,358.791,3482.01,2.55449,2549.04,2695.92,0.641025,2.22833,2.10623,0.0,0.0,0.824176,0.518926,0.0,5,13.8719,26.1247
2016-03-29 09:07:00,962.314,30.4457,594.344,9.322339999999999,2.15125,602.242,604.128,959.546,88,88,88,88,88,88,88,88,88,88,88,88,83,83,83,83,84,84,84,84,100,100,80,80,359.402,3501.29,2.56731,2554.97,2695.61,0.641025,2.22833,0.396825,0.0,0.0,0.824176,0.518926,0.0,5,13.8719,26.1763
2016-03-29 09:08:00,964.0269999999999,30.5617,595.582,9.322339999999999,2.15125,602.565,604.756,964.547,88,88,88,88,88,88,88,88,88,88,88,88,83,83,83,83,84,84,84,84,100,100,80,80,359.28,3512.03,2.58013,2559.4,2698.12,0.641025,2.22833,0.335776,0.0,0.0,0.824176,0.518926,0.0,5,13.8719,26.2279
2016-03-29 09:09:00,968.31,30.6288,596.193,9.322339999999999,2.15125,602.673,605.349,969.548,88,88,88,88,88,88,88,88,88,88,88,88,83,83,83,83,84,84,84,84,100,100,80,80,352.564,3512.87,2.58013,2561.11,2699.49,0.641025,2.22833,0.335776,0.0,0.0,0.824176,0.518926,0.0,5,13.8719,26.2795
2016-03-29 09:10:00,974.306,30.6288,596.516,9.322339999999999,2.15125,602.673,605.887,974.132,88,88,88,88,88,88,88,88,88,88,88,88,83,83,83,83,84,84,84,84,100,100,80,80,350.0,3515.2,2.55449,2579.6,2701.98,0.641025,2.22833,0.335776,0.0,0.0,0.824176,0.518926,0.0,5,13.8719,26.3568
2016-03-29 09:11:00,975.1619999999999,30.6288,596.516,9.322339999999999,2.15125,602.332,606.229,974.5089999999999,88,88,88,88,88,88,88,88,88,88,88,88,83,83,83,83,84,84,84,84,100,100,80,80,346.215,3550.41,2.63141,2569.07,2702.16,0.641025,2.22833,0.335776,0.0,0.0,0.824176,0.518926,0.0,5,13.8719,26.4084
2016-03-29 09:12:00,977.732,30.6288,596.516,9.322339999999999,2.15125,601.775,606.229,979.5089999999999,88,88,88,88,88,88,88,88,88,88,88,88,83,83,83,83,84,84,84,84,100,100,80,80,352.19800000000004,3546.21,2.66987,2582.34,2703.73,0.641025,2.22833,0.335776,5.036630000000001,0.0,0.824176,0.518926,0.0,5,13.8719,26.46
2016-03-29 09:13:00,981.158,30.5128,595.87,9.322339999999999,2.15125,601.344,606.336,984.5089999999999,88,88,88,88,88,88,88,88,88,88,88,88,83,83,83,83,84,84,84,84,100,100,80,80,354.39599999999996,3575.05,2.68269,2608.65,2707.25,0.641025,2.22833,2.8388299999999997,0.0,0.0,0.824176,0.518926,0.0,5,13.8719,26.5116
2016-03-29 09:14:00,983.727,30.5128,595.87,9.322339999999999,2.15125,601.129,606.552,984.155,88,88,88,88,88,88,88,88,88,88,88,88,83,83,83,83,84,84,84,84,100,100,80,80,350.48800000000006,3564.05,2.69551,2593.0,2707.53,0.641025,2.22833,2.47253,0.763126,0.0,0.824176,0.518926,0.0,5,13.8719,26.589000000000002
2016-03-29 09:15:00,982.8710000000001,30.5128,596.183,9.322339999999999,2.15125,601.021,607.001,984.155,88,88,88,88,88,88,88,88,88,88,88,88,83,83,83,83,84,84,84,84,100,100,80,80,349.634,3570.48,2.74038,2576.23,2705.4,0.641025,2.22833,0.335776,0.0,0.0,0.824176,0.518926,0.0,5,13.8719,26.589000000000002
2016-03-29 09:16:00,982.0139999999999,30.5128,596.794,9.322339999999999,2.15125,600.788,607.217,984.155,88,88,88,88,88,88,88,88,88,88,88,88,83,83,83,83,84,84,84,84,100,100,80,80,350.0,3569.28,2.8365400000000003,2581.58,2713.09,0.641025,2.22833,0.335776,0.0,0.0,0.8852270000000001,0.518926,0.0,5,13.8719,26.6148
2016-03-29 09:17:00,979.445,30.4579,596.794,9.322339999999999,2.15125,600.554,607.073,984.155,88,88,88,88,88,88,88,88,88,88,88,88,83,83,83,83,84,84,84,84,100,100,80,80,350.855,3577.63,2.9134599999999997,2582.7,2720.42,0.641025,2.28938,0.335776,0.0,0.0,0.824176,0.518926,0.0,5,13.8719,26.6406
2016-03-29 09:18:00,982.8710000000001,30.4579,596.794,9.322339999999999,2.15125,600.339,607.073,984.155,88,88,88,88,88,88,88,88,88,88,88,88,83,83,83,83,84,84,84,84,100,100,72,72,351.343,3576.87,2.88782,2581.0,2720.69,0.641025,2.28938,4.54823,5.89133,0.0,0.824176,0.518926,0.0,5,13.8719,26.6921
2016-03-29 09:19:00,982.0139999999999,30.4579,596.794,9.322339999999999,2.15125,600.68,607.558,984.155,88,88,88,88,88,88,88,88,88,88,88,88,83,83,83,83,84,84,84,84,100,100,72,72,352.19800000000004,3591.86,2.81731,2582.08,2723.12,0.641025,2.22833,5.09768,9.43224,0.0,0.824176,0.518926,0.0,5,13.8719,26.6921
2016-03-29 09:20:00,982.8710000000001,30.4579,598.0880000000001,9.322339999999999,2.15125,601.003,608.025,984.155,88,88,88,88,88,88,88,88,88,88,88,88,83,83,83,83,84,84,84,84,100,100,72,72,352.19800000000004,3593.05,2.85577,2578.99,2725.52,0.641025,2.28938,6.257630000000001,10.8974,0.0,0.824176,0.518926,0.0,5,13.8719,26.6921
2016-03-29 09:21:00,983.727,30.4579,599.4259999999999,9.322339999999999,2.15125,601.452,608.456,984.155,88,88,88,88,88,88,88,88,88,88,88,88,83,83,83,83,84,84,84,84,100,100,72,72,352.44199999999995,3588.21,2.85577,2576.82,2727.73,3.32723,2.28938,9.73748,16.6361,0.0,0.824176,0.518926,0.0,5,13.8719,26.6663
2016-03-29 09:22:00,985.44,30.5128,600.9780000000001,9.322339999999999,2.15125,601.775,608.815,984.155,88,88,88,88,88,88,88,88,88,88,88,88,83,83,83,83,84,84,84,84,100,100,72,72,352.80800000000005,3587.74,2.85577,2568.32,2731.27,2.28938,3.9987800000000004,13.8278,23.2295,0.0,2.65568,1.06837,3.4493300000000002,5,13.8719,26.6921
2016-03-29 09:23:00,986.297,30.5739,601.939,9.322339999999999,2.15125,602.457,609.067,984.155,88,88,88,88,88,88,88,88,88,88,88,88,83,83,83,83,84,84,84,84,100,100,72,72,352.19800000000004,3623.68,2.83013,2573.88,2732.98,2.71673,4.54823,17.5519,32.5092,3.26618,2.89988,0.8852270000000001,2.16728,5,13.8719,26.7437
2016-03-29 09:24:00,988.867,30.6288,602.576,9.322339999999999,2.15125,602.906,609.39,986.926,88,88,88,88,88,88,88,88,88,88,88,88,83,83,83,83,84,84,84,84,100,100,72,72,356.716,3615.78,2.88141,2594.37,2731.15,3.20513,2.35043,19.9328,35.3785,0.0,0.8852270000000001,0.335776,0.091576,5,13.8719,26.7437
2016-03-29 09:25:00,991.436,30.6288,602.881,9.322339999999999,2.15125,603.247,609.606,989.1139999999999,88,88,88,88,88,88,88,88,88,88,88,88,83,83,83,83,84,84,84,84,100,100,72,72,354.379,3603.14,3.00962,2610.39,2731.24,0.641025,2.35043,20.9707,38.1868,0.0,0.8852270000000001,0.335776,0.0,5,13.8719,26.7437
2016-03-29 09:26:00,990.58,30.6288,602.568,9.322339999999999,2.15125,603.355,609.39,989.1139999999999,88,88,88,88,88,88,88,88,88,88,88,88,83,83,83,83,84,84,84,84,100,100,72,72,354.825,3635.28,3.09936,2600.53,2728.23,0.641025,2.35043,21.337,40.9951,0.0,0.8852270000000001,0.335776,0.0,5,13.8719,26.7437
2016-03-29 09:27:00,990.58,30.5739,601.31,9.322339999999999,2.15125,603.355,609.067,989.1139999999999,88,88,88,88,88,88,88,88,88,88,88,88,83,83,83,83,84,84,84,84,100,100,72,72,355.12800000000004,3626.57,3.2948699999999995,2603.15,2722.74,0.641025,2.41148,23.9622,41.3004,0.0,0.8852270000000001,0.396825,0.0,5,13.8719,26.7437
2016-03-29 09:28:00,988.867,30.5739,600.359,9.322339999999999,2.15125,603.355,608.636,989.1139999999999,88,88,88,88,88,88,88,88,88,88,88,88,83,83,83,83,84,84,84,84,100,100,72,72,355.73900000000003,3610.4,3.4134599999999997,2598.67,2719.78,0.641025,2.41148,26.6484,39.4078,0.0,0.8852270000000001,0.396825,0.0,5,13.8719,26.7179
2016-03-29 09:29:00,989.7230000000001,30.5739,599.721,9.322339999999999,2.15125,603.786,608.366,993.2810000000001,88,88,88,88,88,88,88,88,88,88,88,88,83,83,83,83,84,84,84,84,100,100,72,72,359.89,3613.78,3.4551300000000005,2618.57,2718.71,0.641025,2.41148,26.0379,36.1111,0.0,0.8852270000000001,0.396825,0.0,5,13.8719,26.7437
2016-03-29 09:30:00,994.0060000000001,30.5739,599.721,9.322339999999999,2.15125,604.217,608.258,994.115,88,88,88,88,88,88,88,88,88,88,88,88,83,83,83,83,84,84,84,84,100,100,72,72,358.059,3622.07,3.40064,2619.56,2721.07,0.641025,2.41148,29.0904,33.6691,0.0,0.8852270000000001,2.22833,0.0,5,13.8719,26.7953
2016-03-29 09:31:00,997.432,30.6288,599.721,9.322339999999999,2.15125,604.864,608.51,994.115,88,88,88,88,88,88,88,88,88,88,88,88,83,83,83,83,84,84,84,84,100,100,72,72,357.69199999999995,3629.69,3.32051,2614.12,2721.33,0.641025,4.1208800000000005,36.4774,32.6923,3.02198,0.8852270000000001,2.35043,0.0,5,13.8719,26.7953
2016-03-29 09:32:00,996.575,30.6838,600.35,9.322339999999999,2.15125,605.905,608.977,994.115,88,88,88,88,88,88,88,88,88,88,88,88,83,83,83,83,84,84,84,84,100,100,72,72,357.082,3628.96,3.21795,2594.41,2720.31,2.16728,7.9059800000000005,39.7741,36.1722,5.76923,0.8852270000000001,5.21978,0.0,5,13.8719,26.7953
